Timestamp (us),X (g),Y (g),Z (g)
926055394,-0.995852,0.245325,0.132897
926075909,-1.096109,0.194931,0.087185
926096422,-1.048005,-0.008454,0.137422
926116936,-0.948223,-0.061202,0.047125
926137447,-1.048743,-0.110634,0.093386
926157958,-0.998899,-0.110621,0.139722
926178470,-1.048308,-0.059784,0.092411
926198983,-1.047873,-0.008935,0.091436
926219496,-0.997461,0.041446,0.090811
926240009,-0.995456,0.243882,-0.005062
926260522,-1.044694,0.346530,0.038624
926281036,-0.995417,0.296174,0.131922
926301549,-0.949318,-0.109646,0.278032
926322063,-0.953103,-0.567772,0.240821
926342574,-0.905209,-0.875261,0.063077
926363085,-0.904417,-0.878147,-0.212840
926383596,-0.854479,-0.930908,-0.349474
926404107,-0.855086,-1.033569,-0.439496
926424619,-0.701449,-0.681433,-0.675201
926445132,-0.799622,-0.424806,-0.542819
926465646,-0.798581,-0.271296,-0.453772
926486162,-0.749567,-0.320690,-0.268501
926506677,-0.748355,-0.115368,-0.088457
926527192,-0.895727,0.296200,0.224595
926547708,-1.494778,0.666425,1.041317
926568225,-2.648093,-0.042871,0.265142
926588740,-0.555069,-0.827209,0.110541
926609254,0.045445,-0.835716,-0.161171
926629768,-0.996669,0.038560,-0.185107
926650283,-1.543024,0.503281,-0.013792
926670798,-0.995984,0.245806,0.178883
926691313,-0.801035,-0.367222,0.100013
926711828,-0.951704,-0.467997,0.054926
926732342,-0.998899,-0.110621,0.139722
926752854,-1.095845,0.193969,-0.004788
926773368,-0.946521,0.089903,-0.093759
926793883,-0.898681,-0.112520,0.048451
926814398,-0.949963,-0.264600,0.051026
926834912,-1.000639,-0.314018,0.143623
926855425,-1.000507,-0.314499,0.097636
926896448,-0.998503,-0.112064,0.001764
926916961,-0.947827,-0.062645,-0.090833
926937472,-0.999202,-0.161951,0.094711
926957984,-1.048137,-0.007973,0.183408
926978494,-0.897468,0.092802,0.228495
926999006,-0.896295,0.245831,0.271556
927019517,-0.945098,0.399329,0.314267
927040028,-0.944795,0.450659,0.359278
927060540,-1.094725,0.452064,0.358227
927081050,-1.148183,0.045738,0.365677
927101560,-1.450127,-0.258472,0.185480
927122068,-1.947797,-0.104127,-0.096867
927142577,-1.502490,-0.616355,-0.037976
927163087,-0.952824,-0.726092,-0.308088
927183598,-0.801114,-0.471807,-0.173954
927204109,-0.852264,-0.624368,-0.217365
927224620,-0.801852,-0.573987,-0.217990
927245133,-0.753313,-0.726523,-0.168728
927265646,-0.803554,-0.725092,-0.077106
927286159,-0.751230,-0.419502,0.009366
927306673,-0.746232,0.243945,0.226621
927327187,-0.844880,0.397430,0.222995
927347702,-1.095674,0.245781,0.086210
927368216,-1.097889,-0.060759,-0.045898
927388731,-0.748316,-0.063076,0.048527
927409244,-0.448680,-0.012631,0.279586
927429757,-0.449325,-0.167585,0.052580
927450272,-0.649443,-0.269815,-0.176803
927470787,-0.801128,-0.314449,0.282983
927491299,-2.498915,0.010902,0.679094
927511812,-1.296754,0.094625,0.041747
