Timestamp (us),X (g),Y (g),Z (g)
928344333,1.016200,-0.162470,0.437124
928364936,0.964706,-0.112462,0.434996
928385539,0.965582,-0.113552,0.340543
928406144,0.912832,-0.112275,0.386266
928426748,0.861833,-0.113179,0.243083
928447351,0.862652,-0.063903,0.242459
928467955,0.913327,-0.163187,0.245210
928488558,0.859816,-0.261552,0.197728
928509160,0.756010,-0.210813,0.194097
928529762,0.756391,-0.160992,0.240699
928550364,0.703698,-0.210081,0.192593
928570968,0.706210,-0.112619,0.096892
928591570,0.760159,-0.014798,0.097148
928612174,0.971862,0.130104,0.101292
928632777,1.127541,0.079178,0.153653
928653380,1.073973,0.031179,0.200000
928673982,0.863964,-0.065537,0.100779
928694582,0.915782,-0.015358,0.243339
928715183,1.494542,0.123333,0.163556
928735780,1.072109,0.134091,0.576564
928756378,1.122898,-0.065926,0.391657
928776976,1.014126,-0.260477,0.485598
928797574,0.908684,-0.308290,0.483215
928818173,1.016257,-0.212836,0.343295
928838772,1.020349,0.033545,0.340175
928859374,1.126609,0.130634,0.341935
928879975,1.073860,0.131911,0.387658
928900576,1.020349,0.033545,0.340175
928921176,0.968474,0.033732,0.291445
928941775,0.968855,0.083553,0.338048
928962372,0.917362,0.133561,0.335920
928982973,0.865431,0.184114,0.381019
929003575,0.812357,0.085203,0.286310
929024178,0.864669,0.084471,0.287814
929044780,0.864232,0.085016,0.335040
929065379,0.866306,0.183024,0.286566
929085980,0.918618,0.182292,0.288070
929106580,0.970549,0.131739,0.242971
929127181,0.969787,0.032097,0.149766
929147784,0.917038,0.033373,0.195488
929168385,0.969730,0.082463,0.243595
929188987,0.916600,0.033918,0.242715
929209587,0.917419,0.083195,0.242091
929230191,1.020405,-0.016821,0.246346
929250797,1.019587,-0.066097,0.246970
929271402,1.069387,-0.164291,0.344175
929312603,0.966343,-0.013910,0.433749
929333202,0.914032,-0.013178,0.432245
929353804,0.967162,0.035367,0.433125
929374407,0.861339,-0.062268,0.384138
929395009,0.913270,-0.112820,0.339040
929415612,0.910815,-0.260649,0.340911
929436214,0.858122,-0.309739,0.292805
929456816,0.911633,-0.211373,0.340287
929477417,0.912071,-0.211918,0.293061
929498018,0.912071,-0.211918,0.293061
929518621,0.913270,-0.112820,0.339040
929539221,0.808265,-0.161178,0.289429
929559822,0.755516,-0.159902,0.335152
929580421,0.809141,-0.162268,0.194976
929601021,0.810016,-0.163358,0.100523
929621622,0.912946,-0.213008,0.198608
929642223,1.123392,-0.116837,0.250602
929662822,1.281089,-0.019389,0.348318
929704020,1.021986,0.132098,0.338928
929724621,0.968037,0.034277,0.338672
929745221,0.914963,-0.064634,0.243963
929765822,0.914963,-0.064634,0.243963
929786422,0.966019,-0.114097,0.293317
929807023,0.966019,-0.114097,0.293317
929827625,0.914907,-0.014268,0.337792
929848227,0.914907,-0.014268,0.337792
929868828,0.968474,0.033732,0.291445
929889429,0.915344,-0.014813,0.290565
929910029,0.967656,-0.015545,0.292069
929930628,0.914907,-0.014268,0.337792
929951228,0.914469,-0.013723,0.385018
929971829,0.965962,-0.063731,0.387146
929992428,0.967218,-0.015000,0.339296
930013029,0.861776,-0.062813,0.336912
930033628,1.019968,-0.016276,0.293573
930054227,0.966838,-0.064821,0.292693
930074826,0.967656,-0.015545,0.292069
930095426,0.966019,-0.114097,0.293317
930116026,0.913707,-0.113365,0.291813
930136629,0.914088,-0.063544,0.338416
930157232,0.966457,-0.114642,0.246090
930198439,0.914526,-0.064089,0.291189
930219043,0.966400,-0.064276,0.339919
930239648,0.860577,-0.161910,0.290933
930260254,0.966019,-0.114097,0.293317
930280859,0.966838,-0.064821,0.292693
930301463,0.966019,-0.114097,0.293317
930322068,0.912451,-0.162097,0.339663
930342673,0.912832,-0.112275,0.386266
930363278,0.965582,-0.113552,0.340543
930383884,1.018274,-0.064462,0.388650
930404489,0.965962,-0.063731,0.387146
930425090,0.863356,0.086106,0.429493
930445695,0.811045,0.086838,0.427989
930466298,0.808152,-0.060446,0.477088
930486903,0.861339,-0.062268,0.384138
930507508,0.914583,-0.114455,0.197360
930528113,1.017894,-0.114284,0.342047
930548715,0.967713,-0.065911,0.198240
930569318,1.019587,-0.066097,0.246970
930589920,1.019587,-0.066097,0.246970
930610525,1.021224,0.032455,0.245723
930631129,0.969350,0.032642,0.196992
930651731,0.917419,0.083195,0.242091
930672333,0.865488,0.133747,0.287190
930692936,0.918237,0.132471,0.241467
930713539,0.970111,0.132284,0.290197
930734144,0.916981,0.083740,0.289317
930754745,0.919055,0.181747,0.240843
930775347,0.919874,0.231023,0.240219
930795952,0.866744,0.182479,0.239339
930816556,1.123660,0.033717,0.484863
930837160,1.276122,-0.264680,0.445891
930857761,0.752623,-0.307186,0.384250
930878364,0.656678,0.136129,0.233948
930898964,1.022804,0.181374,0.338304
930919564,1.021986,0.132098,0.338928
930940164,1.068949,-0.163746,0.391401
