Timestamp (us),X (g),Y (g),Z (g)
926354357,-1.050807,-0.074179,-0.171718
926374574,-0.891883,0.681982,-0.068645
926394793,-0.989831,1.036305,-0.020342
926415012,-0.993250,0.632472,0.032260
926435230,-0.997282,0.178089,0.033703
926455447,-1.000418,-0.175321,0.034826
926475665,-0.999522,-0.074347,0.034505
926495882,-0.895420,0.227791,0.086756
926516099,-0.946045,0.228216,0.085809
926536316,-0.998178,0.077115,0.034024
926556534,-1.101384,-0.124049,-0.018547
926576752,-1.101054,-0.123921,0.084091
926596969,-0.947672,0.026331,0.137770
926617187,-0.897048,0.025907,0.138716
926637405,-0.998461,0.026692,0.085504
926657623,-0.998013,0.077179,0.085343
926677842,-0.997730,0.127602,0.033864
926698061,-0.996386,0.279063,0.033383
926718280,-0.944583,0.430035,-0.017471
926738498,-0.995490,0.380037,0.033062
926758717,-0.996834,0.228576,0.033543
926778954,-1.048354,0.128026,0.032917
926799156,-0.998178,0.077115,0.034024
926819375,-0.947719,0.076626,-0.016348
926839593,-0.947106,0.127177,0.034811
926859811,-0.947106,0.127177,0.034811
926880030,-0.998013,0.077179,0.085343
926900248,-0.998909,-0.023795,0.085664
926920466,-0.998909,-0.023795,0.085664
926940691,-0.998296,0.026756,0.136823
926960916,-0.947837,0.026267,0.086450
926981142,-0.947554,0.076690,0.034971
927001368,-0.947554,0.076690,0.034971
927021594,-0.896198,0.177176,-0.015722
927041818,-0.945314,0.329125,0.034169
927062043,-0.894241,0.379188,0.034955
927082268,-0.894972,0.278278,0.086595
927102494,-0.946823,0.177600,-0.016669
927122719,-1.101148,-0.023332,-0.224144
927142943,-1.101030,0.027027,-0.326943
927163167,-1.050288,0.076961,-0.428795
927183393,-1.047434,0.379948,-0.378438
927203618,-0.994523,0.581664,-0.224175
927223843,-0.943569,0.581368,-0.120590
927244066,-0.945196,0.379484,-0.068630
927264292,-0.946210,0.228151,0.034490
927284518,-0.947106,0.127177,0.034811
927304744,-0.947271,0.127113,-0.016509
