Timestamp (us),X (g),Y (g),Z (g)
924635653,-0.461181,-0.301978,0.679243
924656908,-0.513296,-0.350536,0.629576
924678161,-0.464090,-0.450533,0.680501
924699413,-0.463120,-0.401015,0.680082
924720667,-0.463120,-0.401015,0.680082
924741920,-0.516009,-0.449224,0.679056
924763173,-0.463120,-0.401015,0.680082
924784426,-0.463893,-0.400665,0.728722
924805679,-0.464090,-0.450533,0.680501
924826930,-0.411397,-0.452191,0.633307
924848183,-0.463120,-0.401015,0.680082
924869437,-0.410231,-0.352805,0.681108
924890692,-0.410427,-0.402673,0.632887
924911947,-0.359282,-0.403633,0.682973
924933203,-0.359282,-0.403633,0.682973
924954462,-0.411201,-0.402324,0.681528
924975719,-0.419142,-0.648519,0.878186
924996976,-0.263569,-0.502495,1.075826
925018234,-0.473970,-0.795765,0.877998
925039494,-0.787239,-1.036898,0.676860
925060755,-0.987160,-0.635514,0.667721
925082018,-0.674479,-0.543984,0.724197
925103281,0.150215,-0.911908,0.701626
925124544,0.202908,-0.913567,0.654432
925145807,0.360604,-0.818458,0.657930
925167070,0.264326,-0.469560,0.603462
925188333,-0.148707,-0.460134,0.445975
925209594,-0.670242,-0.845633,0.094392
925230856,-1.028459,-0.888781,-0.304431
925252119,-1.445174,-1.027560,-0.412019
925273380,-2.117227,-1.061805,-0.673596
925294638,-2.107335,-0.516754,-0.629570
925315897,-1.795231,-0.375007,-0.476233
925337158,-1.981728,-0.307245,1.513258
925358419,0.002259,0.287443,1.660025
925379679,-0.160734,-1.154089,0.354567
925400938,-1.332750,0.364715,0.746491
925422198,-0.565019,-0.299360,0.676351
925443458,-0.409262,-0.303287,0.680689
925464718,-0.463893,-0.400665,0.728722
925485979,-0.463120,-0.401015,0.680082
925507238,-0.411397,-0.452191,0.633307
925528499,-0.517174,-0.548610,0.631254
925549760,-0.567928,-0.447915,0.677610
925571019,-0.462150,-0.351496,0.679662
925592279,-0.462150,-0.351496,0.679662
925613538,-0.464090,-0.450533,0.680501
925634797,-0.516978,-0.498742,0.679475
925656057,-0.516978,-0.498742,0.679475
925677319,-0.463316,-0.450882,0.631861
925698581,-0.568897,-0.497433,0.678029
925719841,-0.462150,-0.351496,0.679662
925741101,-0.516978,-0.498742,0.679475
925762361,-0.463120,-0.401015,0.680082
925783622,-0.513100,-0.300669,0.677797
925804883,-0.514070,-0.350187,0.678217
925826143,-0.409262,-0.303287,0.680689
925847399,-0.460211,-0.252459,0.678823
925868657,-0.307166,-0.355075,0.732640
925889915,-0.363541,-0.501622,0.829733
925911173,-0.369543,-0.648781,1.025552
925932430,-0.422443,-0.896809,0.783003
925953688,-0.737651,-1.236979,0.582704
925974944,-0.482914,-1.690936,0.350507
925996202,-0.679153,-1.141347,0.291469
926017460,-0.146964,-0.410965,0.396915
926038718,-0.036524,0.082997,0.590173
926059975,-0.199450,-0.159620,0.733854
926081231,-0.310467,-0.603365,0.637457
926102488,-0.728544,-0.891398,0.433847
926123745,-0.881024,-1.038819,0.041646
926145003,-0.877538,-0.940481,-0.056473
926166258,-0.713250,-0.548610,-0.104132
926187513,-0.500334,-0.206520,-0.004005
926208768,-0.968391,-0.394208,-0.209900
926230022,-4.972486,0.858441,1.468813
926251277,1.100088,0.006772,0.914241
926272533,-1.244043,-0.530281,0.611013
926293790,-0.202554,-0.358042,0.686891
926315047,-0.518144,-0.598128,0.631674
926336304,-0.464090,-0.450533,0.680501
926357559,-0.412170,-0.451842,0.681947
926378816,-0.514266,-0.400055,0.629996
926400082,-0.462924,-0.351147,0.728303
926421327,-0.514070,-0.350187,0.678217
926442584,-0.463120,-0.401015,0.680082
926463839,-0.515039,-0.399705,0.678636
926485093,-0.463316,-0.450882,0.631861
926506348,-0.412367,-0.501710,0.633726
926527602,-0.463120,-0.401015,0.680082
926548857,-0.461181,-0.301978,0.679243
926570112,-0.517174,-0.548610,0.631254
926591368,-0.360251,-0.453151,0.683393
926612623,-0.413140,-0.501360,0.682367
926633879,-0.463120,-0.401015,0.680082
926655134,-0.411201,-0.402324,0.681528
926676390,-0.411201,-0.402324,0.681528
926697647,-0.463120,-0.401015,0.680082
926718904,-0.410231,-0.352805,0.681108
926740161,-0.409262,-0.303287,0.680689
926761419,-0.462150,-0.351496,0.679662
926782676,-0.462150,-0.351496,0.679662
926803932,-0.463120,-0.401015,0.680082
926825188,-0.412170,-0.451842,0.681947
926846444,-0.463316,-0.450882,0.631861
926867699,-0.516009,-0.449224,0.679056
926888955,-0.462150,-0.351496,0.679662
926910209,-0.462150,-0.351496,0.679662
926931464,-0.463120,-0.401015,0.680082
926952719,-0.515039,-0.399705,0.678636
926973974,-0.516009,-0.449224,0.679056
926995230,-0.412170,-0.451842,0.681947
927016485,-0.461377,-0.351845,0.631022
927037741,-0.461181,-0.301978,0.679243
927058995,-0.461181,-0.301978,0.679243
927080250,-0.461181,-0.301978,0.679243
927101506,-0.410231,-0.352805,0.681108
927122760,-0.516978,-0.498742,0.679475
927144016,-0.464286,-0.500400,0.632281
927165273,-0.516009,-0.449224,0.679056
927186530,-0.463120,-0.401015,0.680082
927207785,-0.514070,-0.350187,0.678217
927229042,-0.461181,-0.301978,0.679243
927250298,-0.461181,-0.301978,0.679243
927271553,-0.513100,-0.300669,0.677797
927292809,-0.513296,-0.350536,0.629576
927314063,-0.513296,-0.350536,0.629576
927335320,-0.515039,-0.399705,0.678636
927356577,-0.462150,-0.351496,0.679662
927377834,-0.411201,-0.402324,0.681528
927399091,-0.515235,-0.449573,0.630415
927420348,-0.409262,-0.303287,0.680689
927441603,-0.513100,-0.300669,0.677797
927462859,-0.513100,-0.300669,0.677797
927484115,-0.566958,-0.398396,0.677190
927505372,-0.412944,-0.451493,0.730587
927526628,-0.415079,-0.600397,0.683205
927547884,-0.521434,-0.646599,0.778014
927569140,-0.523558,-0.595684,0.972155
927590396,-0.678357,-0.742057,0.725875
927611652,-0.685536,-1.188421,0.632370
927632907,-0.853505,-1.728497,0.729927
927654162,-1.318436,-1.318123,1.054041
927675420,-1.220969,-1.167996,1.639356
927696677,0.179280,-1.602284,1.292627
927717934,0.204269,-0.764313,0.750454
927739191,0.577780,-0.378378,0.611298
927760446,0.158941,-0.466243,0.697851
927781702,0.004153,-0.412797,0.693094
927802959,-0.154513,-0.557425,0.690015
927824214,-0.362964,-0.551839,0.732872
927845472,-0.360251,-0.453151,0.683393
927866731,-0.467968,-0.648606,0.682179
927887988,-0.730472,-0.790615,0.676209
927909246,-1.149704,-0.978215,0.666320
927930503,-1.256451,-1.124152,0.664687
927951760,-1.615419,-0.767312,0.797551
927973017,-2.549768,-0.693879,0.819747
927994273,-2.065644,-0.163753,0.439023
928015531,-1.948439,0.277199,0.146299
928036787,-2.149329,0.629064,0.137579
928058043,-2.142357,0.825741,-0.058660
928079298,-1.932360,0.819456,-0.198797
928100554,-1.786483,0.470297,0.003037
