Timestamp (us),X (g),Y (g),Z (g)
923009330,2.485800,3.223578,1.392853
923029397,-1.654969,-0.251160,1.142849
923049465,0.110965,0.127892,0.975619
923069533,-0.514661,-0.064934,0.871349
923089601,-0.562146,0.339763,0.823196
923109668,-0.510418,0.288438,0.871691
923129736,-0.562021,0.390346,0.775400
923149803,-0.562021,0.390346,0.775400
923169871,-0.457958,0.338178,0.872439
923189938,-0.510899,0.288539,0.823846
923210006,-0.353770,0.336593,0.921681
923230074,-0.457352,0.388660,0.872487
923250141,-0.457958,0.338178,0.872439
923270209,-0.561789,0.289077,0.918837
923290277,-0.509811,0.338919,0.871740
923310344,-0.509811,0.338919,0.871740
923350479,-0.458440,0.338280,0.824594
923370547,-0.458564,0.287696,0.872390
923390614,-0.510418,0.288438,0.871691
923410683,-0.459046,0.287798,0.824545
923430751,-0.457352,0.388660,0.872487
923450820,-0.405499,0.387918,0.873186
923470888,-0.457833,0.388761,0.824643
923490957,-0.561665,0.339661,0.871041
923511025,-0.511024,0.237956,0.871642
923531094,-0.457352,0.388660,0.872487
923551162,-0.510168,0.389605,0.776099
923571230,-0.456870,0.388558,0.920332
923591298,-0.509811,0.338919,0.871740
923611366,-0.509811,0.338919,0.871740
923631434,-0.562146,0.339763,0.823196
923651502,-0.457958,0.338178,0.872439
923671570,-0.457833,0.388761,0.824643
923691639,-0.406711,0.286955,0.873088
923711706,-0.458564,0.287696,0.872390
923731773,-0.459171,0.237215,0.872341
923751840,-0.511024,0.237956,0.871642
923771907,-0.458440,0.338280,0.824594
923791974,-0.509205,0.389401,0.871789
923812040,-0.509811,0.338919,0.871740
923852175,-0.510293,0.339021,0.823895
923872243,-0.561183,0.339559,0.918886
923892310,-0.509811,0.338919,0.871740
923912378,-0.458083,0.287594,0.920234
923932446,-0.458440,0.338280,0.824594
923952515,-0.457833,0.388761,0.824643
923972583,-0.509205,0.389401,0.871789
923992652,-0.509687,0.389503,0.823944
924012720,-0.406105,0.337436,0.873137
924032788,-0.457958,0.338178,0.872439
924052858,-0.457352,0.388660,0.872487
924072929,-0.457352,0.388660,0.872487
924092995,-0.457352,0.388660,0.872487
924113064,-0.510293,0.339021,0.823895
924133133,-0.509330,0.338818,0.919585
924153202,-0.457958,0.338178,0.872439
924173270,-0.457352,0.388660,0.872487
924193338,-0.457958,0.338178,0.872439
924213406,-0.510293,0.339021,0.823895
924233475,-0.405499,0.387918,0.873186
924253543,-0.404892,0.438400,0.873235
924273611,-0.406105,0.337436,0.873137
924293680,-0.457833,0.388761,0.824643
924313748,-0.457958,0.338178,0.872439
924333816,-0.457958,0.338178,0.872439
924353884,-0.457352,0.388660,0.872487
924373952,-0.405980,0.388020,0.825341
924394019,-0.510293,0.339021,0.823895
924414088,-0.406586,0.337538,0.825293
924434156,-0.457958,0.338178,0.872439
924454224,-0.457352,0.388660,0.872487
924474293,-0.457352,0.388660,0.872487
924494362,-0.457833,0.388761,0.824643
924514430,-0.509687,0.389503,0.823944
924534498,-0.510418,0.288438,0.871691
924554566,-0.509811,0.338919,0.871740
924574635,-0.510293,0.339021,0.823895
924594704,-0.457352,0.388660,0.872487
924634840,-0.457833,0.388761,0.824643
924654908,-0.510293,0.339021,0.823895
924674976,-0.510418,0.288438,0.871691
924695044,-0.510293,0.339021,0.823895
924715112,-0.509205,0.389401,0.871789
924735179,-0.508599,0.439883,0.871838
924755248,-0.562752,0.289281,0.823147
924775317,-0.509687,0.389503,0.823944
924795386,-0.457477,0.338076,0.920283
924815455,-0.510293,0.339021,0.823895
924835525,-0.561665,0.339661,0.871041
924855593,-0.510418,0.288438,0.871691
924875661,-0.561415,0.440828,0.775449
924895730,-0.457708,0.439345,0.776847
924915798,-0.510418,0.288438,0.871691
924935868,-0.562877,0.238697,0.870943
924955937,-0.457352,0.388660,0.872487
924976007,-0.509811,0.338919,0.871740
924996078,-0.459652,0.237316,0.824496
925016148,-0.457833,0.388761,0.824643
925036218,-0.509205,0.389401,0.871789
925056287,-0.562752,0.289281,0.823147
925076356,-0.510418,0.288438,0.871691
925096424,-0.458564,0.287696,0.872390
925116493,-0.509205,0.389401,0.871789
925136561,-0.562146,0.339763,0.823196
925156629,-0.562271,0.289179,0.870992
925176698,-0.457958,0.338178,0.872439
925196768,-0.511380,0.288641,0.776001
925216837,-0.459527,0.287900,0.776700
925236906,-0.406461,0.388122,0.777497
925256974,-0.354127,0.387278,0.826040
925277043,-0.509562,0.440086,0.776148
925297111,-0.560933,0.440726,0.823294
925317179,-0.508474,0.490466,0.824042
925337247,-0.664765,0.391625,0.869692
925357317,-0.562021,0.390346,0.775400
925377385,-0.561415,0.440828,0.775449
925397455,-0.560933,0.440726,0.823294
925417524,-0.665371,0.341144,0.869644
925437593,-0.821912,0.141136,1.010886
925457662,-1.449357,-0.203135,0.906469
925477732,-2.278241,0.314665,0.369485
925497799,-2.591126,0.774976,-0.351940
925517867,-1.967282,1.221228,-0.725873
925537935,-1.808691,1.471412,-0.723532
925558003,-1.548712,1.366334,-0.528757
925578070,-1.648692,1.316419,-0.099600
925598139,-1.339409,0.958090,0.143474
925618207,-0.973905,1.002974,0.339794
925638276,-0.762872,1.100463,0.581911
925658346,-0.397243,1.195931,0.730434
925678416,-0.033307,1.190537,0.831015
925698485,0.071362,1.188851,0.928102
925718553,0.174212,1.035719,1.025043
925738623,0.172037,0.934959,0.929255
925758692,0.169024,0.884986,0.689982
925778760,0.321927,0.782104,0.548446
925798828,0.371729,0.731186,0.405562
925818897,-1.528510,1.159624,1.719754
925838967,0.274638,0.680661,1.121787
925859035,-1.395560,-0.001848,0.859519
925879105,-0.400167,0.791670,0.921422
925899174,0.113372,0.127383,1.214843
925919243,-0.617280,-0.013071,0.917845
925939312,-0.457477,0.338076,0.920283
925959381,-0.508117,0.439781,0.919682
925979449,-0.509687,0.389503,0.823944
925999518,-0.509205,0.389401,0.871789
926019587,-0.458440,0.338280,0.824594
926039656,-0.458440,0.338280,0.824594
926059724,-0.457958,0.338178,0.872439
926079793,-0.509205,0.389401,0.871789
926099861,-0.406105,0.337436,0.873137
926119930,-0.457958,0.338178,0.872439
926139998,-0.509811,0.338919,0.871740
926160065,-0.457958,0.338178,0.872439
926180132,-0.509936,0.288336,0.919536
926200208,-0.457958,0.338178,0.872439
926220268,-0.405142,0.337233,0.968827
926240336,-0.406105,0.337436,0.873137
926260405,-0.509562,0.440086,0.776148
926280471,-0.560933,0.440726,0.823294
926300538,-0.560452,0.440624,0.871139
926320606,-0.716743,0.341783,0.916790
926340673,-0.932501,-0.108975,0.626486
926360742,-1.027363,0.548566,0.721413
926380810,-1.026150,0.649529,0.721511
926400879,-0.614944,0.543143,0.487779
926420946,-0.516694,0.087325,0.488737
926441014,-0.462915,0.086177,0.680815
926461082,0.004139,0.231254,0.543716
926481151,0.418251,0.326693,0.358025
926501220,0.122573,0.732756,1.406809
926521287,-0.561255,-0.470184,1.875000
926541355,-0.710074,0.897082,0.917327
926561422,0.365845,-0.482207,1.265595
926581490,-0.976972,0.345694,0.817606
926601557,-0.199423,0.233405,0.923679
926621625,-0.612787,0.441467,0.822595
926641695,-0.509080,0.439985,0.823993
926661764,-0.405499,0.387918,0.873186
926681832,-0.509936,0.288336,0.919536
926701903,-0.458564,0.287696,0.872390
926721973,-0.458564,0.287696,0.872390
926742043,-0.405499,0.387918,0.873186
926762113,-0.457958,0.338178,0.872439
926782183,-0.457833,0.388761,0.824643
926802253,-0.510418,0.288438,0.871691
926822321,-0.405624,0.337335,0.920982
926842390,-0.458083,0.287594,0.920234
926862459,-0.457477,0.338076,0.920283
926882526,-0.406105,0.337436,0.873137
926902594,-0.562877,0.238697,0.870943
926922662,-0.510418,0.288438,0.871691
926942730,-0.459046,0.287798,0.824545
926962797,-0.459171,0.237215,0.872341
926982865,-0.459046,0.287798,0.824545
927002933,-0.458440,0.338280,0.824594
927023001,-0.405980,0.388020,0.825341
927043070,-0.353521,0.437760,0.826089
927063140,-0.404411,0.438298,0.921080
927083208,-0.452395,0.640661,1.064111
927103276,-0.557564,0.440014,1.158208
927123344,-0.392553,1.144330,1.256678
927143412,0.186551,1.741649,1.408486
927163480,0.599808,1.685439,1.318337
927183549,1.156731,0.516102,1.372744
927203616,0.688928,0.067524,1.796618
927223685,0.635863,-0.032698,1.795822
927243754,0.376971,0.122759,1.648940
927263823,0.066957,0.380024,1.453613
927283891,-0.505229,0.439170,1.206751
927303960,-0.714799,0.543812,0.869140
927324028,-0.767972,0.595442,0.677111
927344097,-1.285916,0.450903,0.909201
927364165,-1.449821,-0.000598,0.619596
927384232,-1.719232,-0.399624,0.089418
927404300,-2.035416,-0.495325,-0.297631
927424369,-1.931709,-0.496808,-0.296233
927444437,-1.825471,-0.448216,-0.103408
927464506,-0.675392,-0.011007,0.295164
927484575,0.344250,1.435313,1.984426
927504643,-1.340033,0.705172,0.382454
927524712,-0.300116,0.284861,1.161555
927544781,-1.179321,0.448809,1.197667
927564850,-1.278890,0.955516,1.005380
927584921,-0.512486,0.035826,0.967136
