Timestamp (us),X (g),Y (g),Z (g)
930626897,-0.947712,0.128079,-0.166775
930647253,-0.947712,0.128079,-0.166775
930667613,-0.948229,0.128787,-0.115319
930687979,-0.998492,0.181247,-0.117531
930708345,-1.049488,0.182202,-0.119330
930728711,-0.996290,0.335760,-0.118768
930749076,-0.994003,0.385141,-0.273549
930769441,-0.941972,0.382771,-0.374662
930789808,-0.943957,0.280470,-0.322381
930810174,-0.891493,0.382523,-0.321406
930830541,-0.891578,0.487655,-0.167863
930850905,-0.941408,0.644539,-0.067988
930871267,-0.941925,0.645247,-0.016532
930891630,-1.149581,0.391545,-0.021667
930911994,-1.303736,0.238482,-0.128740
930932358,-1.201141,0.130732,-0.330140
930952722,-0.994784,0.071161,-0.631266
930973080,-0.888651,0.063590,-1.039316
930993442,-0.887616,0.062174,-1.142228
931013803,-0.787477,0.115307,-0.881761
931034165,-0.788296,0.168934,-0.727805
931054526,-0.735098,0.322492,-0.727243
931074888,-0.785059,0.322032,-0.831955
931095250,-0.786959,0.114599,-0.933217
931115611,-0.843912,-0.191349,-0.778174
931135974,-0.903150,-0.546679,-0.468350
931156335,-1.005529,-0.386718,-0.215906
931176698,-1.001945,-0.024064,-0.064425
931197062,-0.949481,0.077990,-0.063451
